pub_date,category,puborg,pcode,childtype,title,url,summary
2020-12-10,国务院公报,,,,银保监会关于印发实施车险综合改革指导意见的通知 关于实施车险综合改革的指导意见,http://www.gov.cn/gongbao/content/2020/content_5567758.htm,银保监会关于印发实施 车险综合改革指导意见的通知 银保监发〔2020〕41号 各银保监局，各财产保险公司，中国保险行业协会、中国精算师协会、中国银行保险信息技术管理有限公司： 为贯彻以人民为中心的发展...
2020-12-10,国务院公报,,,,中华人民共和国交通运输部令（2020年第19号） 国际航空运输价格管理规定,http://www.gov.cn/gongbao/content/2020/content_5567751.htm,中华人民共和国交通运输部令 2020 年 第 19 号 《国际航空运输价格管理规定》已于2020年9月24日经第29次部务会议通过，现予公布，自2021年1月1日起施行。 部 长 李小鹏 2020年...
2020-12-10,国务院公报,,,,教育部 发展改革委 财政部关于加快新时代研究生教育改革发展的意见,http://www.gov.cn/gongbao/content/2020/content_5567757.htm,教育部 发展改革委 财政部关于加快新时代 研究生教育改革发展的意见 教研〔2020〕9号 各省、自治区、直辖市教育厅（教委）、发展改革委、财政厅（局），新疆生产建设兵团教育局、发展改革委、财政局，有关...
2020-12-10,国务院公报,,,,中共中央 国务院关于表彰全国劳动模范和先进工作者的决定,http://www.gov.cn/gongbao/content/2020/content_5567745.htm,中共中央 国务院关于表彰全国劳动 模范和先进工作者的决定 （2020年11月24日） 2015年以来，在以习近平同志为核心的党中央坚强领导下，全党全国各族人民围绕统筹推进“五位一体”总体布局、协调推进...
2020-12-10,国务院公报,,,,国务院办公厅关于2021年部分节假日安排的通知,http://www.gov.cn/gongbao/content/2020/content_5567750.htm,国务院办公厅关于2021年 部分节假日安排的通知 国办发明电〔2020〕27号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 经国务院批准，现将2021年元旦、春节、清明节、劳动节、端午节...
2020-12-10,国务院公报,,,,国务院办公厅关于印发国家森林草原火灾应急预案的通知 国家森林草原火灾应急预案,http://www.gov.cn/gongbao/content/2020/content_5567749.htm,国 务 院 办 公 厅 关 于 印 发 国家森林草原火灾应急预案的通知 国办函〔2020〕99号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 《国家森林草原火灾应急预案》已经国务院同意，...
2020-12-10,国务院公报,,,,在第十七届中国-东盟博览会和中国-东盟商务与投资峰会开幕式上的致辞 …………………………………………………………………………………………………… 中华人民共和国主席 习近平,http://www.gov.cn/gongbao/content/2020/content_5567744.htm,在第十七届中国-东盟博览会和中国-东盟 商务与投资峰会开幕式上的致辞 （2020年11月27日，北京） 中华人民共和国主席 习近平 尊敬的各国领导人， 各位来宾， 女士们，先生们，朋友们： 值此第十七...
2020-12-10,国务院公报,,,,勠力战疫 共创未来 ——在二十国集团领导人第十五次峰会第一阶段会议上的讲话 …………… 中华人民共和国主席 习近平,http://www.gov.cn/gongbao/content/2020/content_5567741.htm,勠力战疫 共创未来 ——在二十国集团领导人第十五次峰会第一阶段会议上的讲话 （2020年11月21日，北京） 中华人民共和国主席 习近平 尊敬的萨勒曼国王， 各位同事： 首先，我谨对沙特阿拉伯作为主席...
2020-12-10,国务院公报,,,,在二十国集团领导人利雅得峰会“守护地球”主题边会上的致辞…………… 中华人民共和国主席 习近平,http://www.gov.cn/gongbao/content/2020/content_5567742.htm,在二十国集团领导人利雅得峰会 “守护地球”主题边会上的致辞 （2020年11月22日，北京） 中华人民共和国主席 习近平 各位同事， 朋友们： 地球是我们的共同家园。我们要秉持人类命运共同体理念，携手...
2020-12-10,国务院公报,,,,在全国劳动模范和先进工作者表彰大会上的讲话…………………………………………………………………… 习近平,http://www.gov.cn/gongbao/content/2020/content_5567743.htm,在全国劳动模范和先进工作者 表彰大会上的讲话 （2020年11月24日） 习近平 同志们： 今天，我们隆重召开大会，表彰全国劳动模范和先进工作者，激励全党全国各族人民弘扬劳模精神，在决胜全面建成小康社...
2020-12-10,国务院公报,,,,携手构建亚太命运共同体 ——在亚太经合组织第二十七次领导人非正式会议上的发言 ……………… 中华人民共和国主席 习近平,http://www.gov.cn/gongbao/content/2020/content_5567740.htm,携手构建亚太命运共同体 ——在亚太经合组织第二十七次领导人非正式会议上的发言 （2020年11月20日，北京） 中华人民共和国主席 习近平 尊敬的穆希丁总理， 各位同事： 很高兴通过视频连线方式同大家...
2020-12-10,国务院公报,,,,医保局 财政部 税务总局关于加强和改进基本医疗保险参保工作的指导意见,http://www.gov.cn/gongbao/content/2020/content_5567759.htm,医保局 财政部 税务总局关于加强和 改进基本医疗保险参保工作的指导意见 医保发〔2020〕33号 各省、自治区、直辖市及新疆生产建设兵团医疗保障局、财政厅（局），财政部地方监管局，国家税务总局各省、自...
2020-12-10,国务院公报,,,,国务院办公厅关于对国务院第七次大督查发现的典型经验做法给予表扬的通报,http://www.gov.cn/gongbao/content/2020/content_5567748.htm,国务院办公厅关于对国务院第七次大督查 发现的典型经验做法给予表扬的通报 国办发〔2020〕46号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 为进一步推动中央经济工作会议部署和《政府工作...
2020-12-10,国务院部门文件,国家卫生健康委 国家医疗保障局 国家中医药管理局,国卫规划发〔2020〕22号,卫生、体育\卫生,关于深入推进“互联网+医疗健康”“五个一”服务行动的通知,http://www.gov.cn/zhengce/zhengceku/2020-12/10/content_5568777.htm,关于深入推进“互联网+医疗健康”“五个一”服务行动的通知 国卫规划发〔2020〕22号 各省、自治区、直辖市及新疆生产建设兵团卫生健康委、医疗保障局、中医药管理局，委（局）机关各司局，委（局）直属和联...
2020-12-10,国务院部门文件,交通运输部,交公路发〔2020〕111号,工业、交通\公路,交通运输部关于全面做好农村公路“路长制”工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-12/10/content_5568710.htm,交通运输部关于全面做好农村公路“路长制”工作的通知 交公路发〔2020〕111号 各省、自治区、直辖市、新疆生产建设兵团交通运输厅（局、委）： 为深入贯彻《中共中央 国务院关于坚持农业农村优先发展做好...
2020-12-10,国务院部门文件,卫生健康委办公厅 公安部办公厅,国卫办规划函〔2020〕967号,卫生、体育\其他,关于依托全国一体化在线政务服务平台做好出生医学证明电子证照应用推广工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-12/10/content_5568652.htm,关于依托全国一体化在线政务服务平台做好出生医学证明电子证照应用推广工作的通知 国卫办规划函〔2020〕967号 各省、自治区、直辖市及新疆生产建设兵团卫生健康委、公安厅（局）： 为贯彻落实党中央、国务...
2020-12-10,国务院部门文件,交通运输部,交法发〔2020〕109号,工业、交通\其他,交通运输部关于完善综合交通法规体系的意见,http://www.gov.cn/zhengce/zhengceku/2020-12/10/content_5568709.htm,交通运输部关于完善综合交通法规体系的意见 交法发〔2020〕109号 各省、自治区、直辖市、新疆生产建设兵团交通运输厅（局、委），国家铁路局、中国民用航空局、国家邮政局，部属各单位，部内各司局： 为完...
2020-12-10,国务院部门文件,农业农村部办公厅,农办牧〔2020〕57号,农业、林业、水利\农业、畜牧业、渔业,农业农村部办公厅关于开展严厉打击生猪屠宰违法行为专项行动的通知,http://www.gov.cn/zhengce/zhengceku/2020-12/10/content_5568626.htm,农业农村部办公厅关于开展严厉打击生猪屠宰违法行为专项行动的通知 农办牧〔2020〕57号 各省、自治区、直辖市农业农村（农牧、畜牧兽医）厅（局、委），新疆生产建设兵团农业农村局： 今年以来，各地通过开...
2020-12-10,国务院部门文件,广电总局,广电发〔2020〕82号,文化、广电、新闻出版\广播、电影、电视,国家广电总局关于发布《广播电视网络安全等级保护定级指南》等两项广播电视和网络视听行业标准的通知,http://www.gov.cn/zhengce/zhengceku/2020-12/10/content_5568646.htm,国家广电总局关于发布《广播电视网络安全等级保护定级指南》等两项广播电视和网络视听行业标准的通知 广电发〔2020〕82号 各省、自治区、直辖市广播电视局，新疆生产建设兵团文化体育广电和旅游局，中国广播...
2020-12-10,国务院部门文件,税务总局,国家税务总局公告2020年第18号,财政、金融、审计\税务,国家税务总局关于发布《国际运输船舶增值税退税管理办法》的公告,http://www.gov.cn/zhengce/zhengceku/2020-12/10/content_5568629.htm,国家税务总局关于发布《国际运输船舶增值税退税管理办法》的公告 国家税务总局公告2020年第18号 根据《财政部 交通运输部 税务总局关于海南自由贸易港国际运输船舶有关增值税政策的通知》（财税〔2020...
